Species,Individual,X,Y,Z,Length,Ration,Energy,Cost,Behavior,RMR,Active
1,1,16.194756129948995,85.71840767744142,270.2660047650128,129.5446313476132,0.0,20942.285005781625,30.2026818357041,2.0,30.2026818357041,20.0
1,2,16.660153623924568,77.01897744712919,272.26694786178916,220.5772713845217,0.0,104568.2948357859,105.39158320461355,2.0,105.39158320461355,20.0
1,3,73.12718595781347,97.86691697079853,269.5622807529688,151.86503172354134,0.0,33874.51627172827,39.47878760624696,2.0,39.47878760624696,20.0
1,4,11.821161697462534,4.762688925644842,280.3577931244366,42.944403998166734,0.0,725.0856654288084,2.3851179287356676,0.0,2.3851179287356676,20.0
1,5,43.58286495877003,76.06504177564499,282.86319801310134,81.8220647649865,0.0,5204.92534150034,10.753057402695958,2.0,10.753057402695958,20.0
1,6,81.97704358142595,44.81181974270944,243.80726289973842,181.63314861344935,0.0,57880.25067796136,75.0261192233354,2.0,75.0261192233354,20.0
1,7,45.90731366185716,72.35206708939971,289.2318688599417,205.06361490009013,0.0,84083.90754356635,86.87273424958246,0.0,86.87273424958246,20.0
1,8,48.078439197830825,7.023240075861336,215.4,111.68504303525737,0.0,12973.033130330656,22.157116209191628,2.0,22.157116209191628,20.0
1,9,60.98756692204172,11.793489714683448,247.65447395688267,136.40658963759796,0.0,24333.6178475393,34.63385423599154,2.0,34.63385423599154,20.0
1,10,6.577244469530996,67.21026984873933,304.460350456022,91.3651944029954,0.0,7281.873832422126,15.492352670161814,0.0,15.492352670161814,20.0
1,11,76.79555804748433,16.992086815823537,217.99821065537753,31.426108845950264,0.0,262.076991914127,1.4965730446887446,2.0,1.4965730446887446,20.0
1,12,91.60218476747445,87.09953811881367,253.58562748940622,112.38495198579895,0.0,13594.127279132637,20.520361706409854,2.0,20.520361706409854,20.0
1,13,43.75844394010815,43.310885671052745,228.08812756551464,53.98271646327682,0.0,1438.7949163857218,4.883636925431146,2.0,4.883636925431146,20.0
1,14,65.92564070701118,46.26448604756869,278.2807764785634,79.69463772804986,0.0,4780.449055103058,10.499957364719512,2.0,10.499957364719512,20.0
1,15,31.52133475191038,2.7440438594229732,273.79051207413244,117.26657288069387,0.0,15467.909044656837,20.26028066115586,2.0,20.26028066115586,20.0
1,16,67.23171710732716,89.08836948449338,249.8905267895374,115.69347925691673,0.0,14817.403226939019,26.100496438557478,2.0,26.100496438557478,20.0
1,17,58.956629574799315,59.44374531897284,253.83318633754337,248.83132059891062,0.0,150177.3810416887,139.3496607010815,2.0,139.3496607010815,20.0
1,18,26.639601377435785,94.05142031133306,282.4563812763294,213.6664437770146,0.0,95069.39787113079,94.45862558587244,2.0,94.45862558587244,20.0
1,19,75.15005282623842,62.94699960360561,280.3386368872218,153.07712273685434,0.0,34656.721540610655,49.19425875999981,2.0,49.19425875999981,20.0
1,20,61.11562978275716,66.16895457987471,249.97765235134514,81.71088120866493,0.0,5153.379857358007,11.61127133992256,2.0,11.61127133992256,20.0
1,21,1.4096186549393375,38.40488931318051,241.3337231272718,167.11218450375165,0.0,45095.08331110632,78.58590701090571,0.0,78.58590701090571,20.0
1,22,48.305627277557925,82.53998915941949,270.4913126325662,103.13165718801807,0.0,10498.571207663785,17.00156889885048,2.0,17.00156889885048,20.0
1,23,85.718452141346,75.45638237319042,251.74294633840563,168.56759585389176,0.0,46337.0658501778,53.711770853757045,2.0,53.711770853757045,20.0
1,24,22.32546653468669,44.23696871995156,259.63232873730374,105.79620476685528,0.0,11322.92344234227,19.772447702314558,0.0,19.772447702314558,20.0
1,25,63.25203084219879,3.247910431493195,289.95449351222265,25.6494939065485,0.0,150.75776038939483,0.6651677967757829,0.0,0.6651677967757829,20.0
1,26,63.10601833613926,36.462570852284,256.9517358872619,34.942616466516505,0.0,380.8209630587312,1.5879165155445092,2.0,1.5879165155445092,20.0
1,27,99.57061736129921,93.30422513880585,253.47424719826287,182.77023350260902,0.0,59270.16628794144,53.018762321349925,2.0,53.018762321349925,20.0
1,28,65.39004866920428,26.940310695986668,263.3044391874165,32.269650686853474,0.0,298.48263495767856,1.1782099791361091,2.0,1.1782099791361091,20.0
1,29,69.68316720641931,65.04896467662465,274.033234706788,128.43206875726327,0.0,20390.803181106294,30.30434415092458,2.0,30.30434415092458,20.0
1,30,51.65504239766141,84.25943970655469,274.71134446143833,186.33350164233804,0.0,62844.39846082765,72.58998533365482,2.0,72.58998533365482,20.0
1,31,95.67071620478188,58.507086737033,241.65724096328825,205.9297874010382,0.0,84639.4838103438,98.32151620897703,2.0,98.32151620897703,20.0
2,1,99.03833651408291,28.595931104205984,273.946491403784,14.289577142528154,0.0,28.44872287043631,0.02041538258535281,2.0,0.02041538258535281,20.0
2,2,51.80796662176981,58.94748355297374,233.5024745489297,190.21553890067995,0.0,67952.32107521352,23.81223950277097,2.0,23.81223950277097,20.0
2,3,24.214561196691175,27.816227581436003,241.25640785488716,152.97529401317462,0.0,35333.49380828177,11.69410238122268,2.0,11.69410238122268,20.0
2,4,78.76215329705457,6.3175698634261535,238.64274657269652,59.111592285011476,0.0,2024.358410431777,1.0235398732907306,2.0,1.0235398732907306,20.0
2,5,95.75594380643412,72.41489765833981,240.74664639383147,55.42437134965169,0.0,1673.3084776370092,0.8102558522650998,2.0,0.8102558522650998,20.0
2,6,13.7439293745925,74.76389221441627,314.5575678697174,138.31751031553551,0.0,26256.38371189006,7.018290485039614,0.0,7.018290485039614,20.0
2,7,82.72215203582245,5.8303830109069255,254.3226699459254,230.3532607107241,0.0,120912.75387172127,24.137142773298876,2.0,24.137142773298876,20.0
2,8,77.91846978679553,23.639896730102738,256.55271028170574,128.89658975184878,0.0,21135.463826155377,7.2767899845816615,2.0,7.2767899845816615,20.0
2,9,94.97669818926099,58.757675010139586,286.4121220525732,226.4773109477296,0.0,115182.6273855451,31.037020336558886,2.0,31.037020336558886,20.0
2,10,35.33331839305537,13.462654897617455,244.56903546457926,188.39912601679418,0.0,66065.7848538753,20.212080241602788,2.0,20.212080241602788,20.0
2,11,82.36533377526071,15.755315180092232,274.1756011254352,88.9660901365926,0.0,6949.4003953142255,2.452878066195669,2.0,2.452878066195669,20.0
2,12,31.787832768302394,38.31812804108328,249.07696188474404,69.88627585803658,0.0,3359.0386617453287,1.548707378578022,2.0,1.548707378578022,20.0
2,13,67.80653822761698,96.06111939847396,251.52499761182852,163.33159085366754,0.0,43096.533602094285,12.06397104609411,2.0,12.06397104609411,20.0
2,14,67.82932343656574,79.9568168031063,294.16213296139426,105.85468693460636,0.0,11763.7806447158,3.826869400453864,0.0,3.826869400453864,20.0
2,15,85.31819335051028,90.82029795606216,257.10534113376826,205.35702074970195,0.0,85784.89575981468,20.604182224568763,2.0,20.604182224568763,20.0
2,16,41.52937286718088,64.37010398923047,229.6621023996456,87.56519646097944,0.0,6596.277108273055,2.8914499399272198,2.0,2.8914499399272198,20.0
2,17,21.36139658730204,27.295467074302582,261.0979591337493,41.308668753423206,0.0,692.3602725689303,0.30624581600473993,2.0,0.30624581600473993,20.0
2,18,29.948823724076966,6.381097906905497,239.63426174219975,27.505762434829578,0.0,203.0111481450174,0.12489881691222057,2.0,0.12489881691222057,20.0
2,19,52.5003380393569,98.8748822047255,274.82232932971993,75.98478242808085,0.0,4332.490663659711,1.5784498714136364,2.0,1.5784498714136364,20.0
