Species,Individual,X,Y,Z,Length,Ration,Energy,Cost,Behavior,RMR,Active
1,1,16.194756129948995,85.71840767744142,289.8278007601148,129.5446313476132,0.0,20852.186396628862,15.01643485879497,0.0,15.01643485879497,0.0
1,2,16.660153623924568,77.01897744712919,302.30599272580304,220.5772713845217,0.0,104254.87650290139,52.236388814087604,0.0,52.236388814087604,0.0
1,3,73.12718595781347,97.86691697079853,307.58709168336156,151.86503172354134,0.0,33760.41233752911,19.017322366528184,0.0,19.017322366528184,0.0
1,4,11.821161697462534,4.762688925644842,280.3577931244366,42.944403998166734,0.0,719.122870606969,1.1925589643678338,0.0,1.1925589643678338,0.0
1,5,43.58286495877003,76.06504177564499,315.4091032980684,81.8220647649865,0.0,5176.414674001013,4.7517779165547855,0.0,4.7517779165547855,0.0
1,6,81.97704358142595,44.81181974270944,330.3694890010962,181.63314861344935,0.0,57661.45892889634,29.862016651497356,0.0,29.862016651497356,0.0
1,7,45.90731366185716,72.35206708939971,289.2318688599417,205.06361490009013,0.0,83866.72570794243,43.43636712479123,0.0,43.43636712479123,0.0
1,8,48.078439197830825,7.023240075861336,275.2153308188297,111.68504303525737,0.0,12912.910994066833,8.57625191812749,0.0,8.57625191812749,0.0
1,9,60.98756692204172,11.793489714683448,320.63231202512964,136.40658963759796,0.0,24245.119082281664,12.724855750560614,0.0,12.724855750560614,0.0
1,10,6.577244469530996,67.21026984873933,304.460350456022,91.3651944029954,0.0,7243.14295074672,7.746176335080907,0.0,7.746176335080907,0.0
1,11,76.79555804748433,16.992086815823537,312.8122219053933,31.426108845950264,0.0,258.5271522431893,0.455118083633841,0.0,0.455118083633841,0.0
1,12,91.60218476747445,87.09953811881367,321.11857555487035,112.38495198579895,0.0,13529.290181748935,8.938576052722112,0.0,8.938576052722112,0.0
1,13,43.75844394010815,43.310885671052745,255.31348403685365,53.98271646327682,0.0,1426.5675465604475,2.0378949708790444,0.0,2.0378949708790444,0.0
1,14,65.92564070701118,46.26448604756869,319.34493611535447,79.69463772804986,0.0,4755.216109173138,4.205490988320099,0.0,4.205490988320099,0.0
1,15,31.52133475191038,2.7440438594229732,327.5750229239991,117.26657288069387,0.0,15401.86293389148,9.434988067947632,0.0,9.434988067947632,0.0
1,16,67.23171710732716,89.08836948449338,296.0344813386931,115.69347925691673,0.0,14749.693030214245,11.28503278746264,0.0,11.28503278746264,0.0
1,17,58.956629574799315,59.44374531897284,290.686723733621,248.83132059891062,0.0,149766.77611416997,68.43415458644964,0.0,68.43415458644964,0.0
1,18,26.639601377435785,94.05142031133306,358.12537351368354,213.6664437770146,0.0,94790.68140435258,39.776190229008726,0.0,39.776190229008726,0.0
1,19,75.15005282623842,62.94699960360561,295.08062403801085,153.07712273685434,0.0,34510.014434897355,24.451184285549697,0.0,24.451184285549697,0.0
1,20,61.11562978275716,66.16895457987471,308.47665663836784,81.71088120866493,0.0,5116.8452627431725,5.214734363698459,0.0,5.214734363698459,0.0
1,21,1.4096186549393375,38.40488931318051,241.3337231272718,167.11218450375165,0.0,44898.61854357907,39.29295350545286,0.0,39.29295350545286,0.0
1,22,48.305627277557925,82.53998915941949,321.7582725782759,103.13165718801807,0.0,10454.462725742394,7.351413653565193,0.0,7.351413653565193,0.0
1,23,85.718452141346,75.45638237319042,356.2419277885257,168.56759585389176,0.0,46173.45559215758,22.23553213226299,0.0,22.23553213226299,0.0
1,24,22.32546653468669,44.23696871995156,259.63232873730374,105.79620476685528,0.0,11273.492323086482,9.886223851157279,0.0,9.886223851157279,0.0
1,25,63.25203084219879,3.247910431493195,289.95449351222265,25.6494939065485,0.0,149.09484089745536,0.33258389838789143,0.0,0.33258389838789143,0.0
1,26,63.10601833613926,36.462570852284,308.21658353990534,34.942616466516505,0.0,376.0623431402353,0.7931033197492966,0.0,0.7931033197492966,0.0
1,27,99.57061736129921,93.30422513880585,320.84551436244675,182.77023350260902,0.0,59087.62500469761,26.10507548389579,0.0,26.10507548389579,0.0
1,28,65.39004866920428,26.940310695986668,296.40251453058,32.269650686853474,0.0,294.84812802264236,0.605751155839378,0.0,0.605751155839378,0.0
1,29,69.68316720641931,65.04896467662465,295.355608119943,128.43206875726327,0.0,20300.343483202196,15.076616317348652,0.0,15.076616317348652,0.0
1,30,51.65504239766141,84.25943970655469,288.57546058511684,186.33350164233804,0.0,62628.11299258564,36.04757804033681,0.0,36.04757804033681,0.0
1,31,95.67071620478188,58.507086737033,272.66702060755324,205.9297874010382,0.0,84357.56404738952,46.98662715905063,0.0,46.98662715905063,0.0
2,1,99.03833651408291,28.595931104205984,354.82509897995976,14.289577142528154,0.0,28.38842605615305,0.008590646992058608,0.0,0.008590646992058608,0.0
2,2,51.80796662176981,58.94748355297374,263.08317701182756,190.21553890067995,0.0,67891.27930130137,10.173628985356677,0.0,10.173628985356677,0.0
2,3,24.214561196691175,27.816227581436003,299.7124993042747,152.97529401317462,0.0,35301.76635426237,4.524989672960381,0.0,4.524989672960381,0.0
2,4,78.76215329705457,6.3175698634261535,309.9754504050948,59.111592285011476,0.0,2021.7055884137458,0.38063248610746864,0.0,0.38063248610746864,0.0
2,5,95.75594380643412,72.41489765833981,310.860755768053,55.42437134965169,0.0,1670.959456861231,0.3337014790276415,0.0,0.3337014790276415,0.0
2,6,13.7439293745925,74.76389221441627,314.5575678697174,138.31751031553551,0.0,26238.837985677466,3.509145242519807,0.0,3.509145242519807,0.0
