Species,Individual,X,Y,Z,Length,Ration,Energy,Cost,Behavior,RMR,Active
1,1,16.194756129948995,85.71840767744142,182.62780076011484,129.5446313476132,0.0,20371.945404720005,39.61758175158776,2.0,39.61758175158776,20.0
1,2,16.660153623924568,77.01897744712919,195.10599272580305,220.5772713845217,0.0,102575.56243951693,146.37167837241134,2.0,146.37167837241134,20.0
1,3,73.12718595781347,97.86691697079853,200.38709168336158,151.86503172354134,0.0,33159.43782061637,47.3966426504338,2.0,47.3966426504338,20.0
1,4,11.821161697462534,4.762688925644842,173.15779312443664,42.944403998166734,0.0,680.4389615965409,3.5369338638002974,2.0,3.5369338638002974,20.0
1,5,43.58286495877003,76.06504177564499,208.20910329806836,81.8220647649865,0.0,5024.883450658682,12.388819766384573,2.0,12.388819766384573,20.0
1,6,81.97704358142595,44.81181974270944,223.1694890010962,181.63314861344935,0.0,56709.81559455642,75.63655663903216,2.0,75.63655663903216,20.0
1,7,45.90731366185716,72.35206708939971,182.0318688599417,205.06361490009013,0.0,82478.15893814026,117.59541910798873,2.0,117.59541910798873,20.0
1,8,48.078439197830825,7.023240075861336,168.01533081882974,111.68504303525737,0.0,12632.912756135627,26.409791307748975,2.0,26.409791307748975,20.0
1,9,60.98756692204172,11.793489714683448,213.43231202512962,136.40658963759796,0.0,23840.700574641287,36.41043905688078,2.0,36.41043905688078,20.0
1,10,6.577244469530996,67.21026984873933,197.26035045602202,91.3651944029954,0.0,6996.668918903622,21.495490835215154,2.0,21.495490835215154,20.0
1,11,76.79555804748433,16.992086815823537,205.61222190539328,31.426108845950264,0.0,243.44283295948858,1.5181823957865646,2.0,1.5181823957865646,20.0
1,12,91.60218476747445,87.09953811881367,213.91857555487033,112.38495198579895,0.0,13242.357917722898,25.17719887952976,2.0,25.17719887952976,20.0
1,13,43.75844394010815,43.310885671052745,148.11348403685366,53.98271646327682,0.0,1359.8261537729293,6.724961051145593,2.0,6.724961051145593,20.0
1,14,65.92564070701118,46.26448604756869,212.14493611535445,79.69463772804986,0.0,4618.645179920232,12.501337771937264,2.0,12.501337771937264,20.0
1,15,31.52133475191038,2.7440438594229732,220.37502292399907,117.26657288069387,0.0,15100.523788085671,26.336040832810927,2.0,26.336040832810927,20.0
1,16,67.23171710732716,89.08836948449338,188.83448133869314,115.69347925691673,0.0,14389.352814596132,29.410892391711997,2.0,29.410892391711997,20.0
1,17,58.956629574799315,59.44374531897284,183.48672373362103,248.83132059891062,0.0,147582.7925122265,182.06170949007915,2.0,182.06170949007915,20.0
1,18,26.639601377435785,94.05142031133306,250.92537351368352,213.6664437770146,0.0,93527.4702962339,95.29708912407972,2.0,95.29708912407972,20.0
1,19,75.15005282623842,62.94699960360561,187.88062403801086,153.07712273685434,0.0,33728.948382578106,65.1028666084333,2.0,65.1028666084333,20.0
1,20,61.11562978275716,66.16895457987471,201.27665663836785,81.71088120866493,0.0,4953.753445397788,11.496110540757844,2.0,11.496110540757844,20.0
1,21,1.4096186549393375,38.40488931318051,134.13372312727182,167.11218450375165,0.0,43614.31696769957,125.54324202859597,2.0,125.54324202859597,20.0
1,22,48.305627277557925,82.53998915941949,214.5582725782759,103.13165718801807,0.0,10218.656217509959,20.299707557326066,2.0,20.299707557326066,20.0
1,23,85.718452141346,75.45638237319042,249.04192778852567,168.56759585389176,0.0,45460.05394284248,60.550952044617276,2.0,60.550952044617276,20.0
1,24,22.32546653468669,44.23696871995156,152.43232873730375,105.79620476685528,0.0,10954.726638826887,30.220375637559314,2.0,30.220375637559314,20.0
1,25,63.25203084219879,3.247910431493195,182.75449351222267,25.6494939065485,0.0,138.38225819259233,0.9595964876813214,2.0,0.9595964876813214,20.0
1,26,63.10601833613926,36.462570852284,201.01658353990535,34.942616466516505,0.0,351.1156337824149,1.9447755417764827,2.0,1.9447755417764827,20.0
1,27,99.57061736129921,93.30422513880585,213.64551436244673,182.77023350260902,0.0,58265.21096953321,64.83929985471322,2.0,64.83929985471322,20.0
1,28,65.39004866920428,26.940310695986668,189.20251453058,32.269650686853474,0.0,275.15377199090267,1.822316362375663,2.0,1.822316362375663,20.0
1,29,69.68316720641931,65.04896467662465,188.155608119943,128.43206875726327,0.0,19816.951507659873,40.496545156868976,2.0,40.496545156868976,20.0
1,30,51.65504239766141,84.25943970655469,181.37546058511685,186.33350164233804,0.0,61471.787337045185,98.82295525104249,2.0,98.82295525104249,20.0
1,31,95.67071620478188,58.507086737033,165.46702060755325,205.9297874010382,0.0,82880.27187028229,109.94237663608575,2.0,109.94237663608575,20.0
2,1,99.03833651408291,28.595931104205984,247.62509897995974,14.289577142528154,0.0,28.114398392900565,0.022060103602254036,2.0,0.022060103602254036,20.0
2,2,51.80796662176981,58.94748355297374,155.88317701182757,190.21553890067995,0.0,67554.847454535,37.3804799957302,2.0,37.3804799957302,20.0
2,3,24.214561196691175,27.816227581436003,192.51249930427468,152.97529401317462,0.0,35153.36034005504,14.611801731964318,2.0,14.611801731964318,20.0
2,4,78.76215329705457,6.3175698634261535,202.7754504050948,59.111592285011476,0.0,2009.623819912909,1.0759359679086613,2.0,1.0759359679086613,20.0
2,5,95.75594380643412,72.41489765833981,203.660755768053,55.42437134965169,0.0,1660.3922955430498,0.8440812832667156,2.0,0.8440812832667156,20.0
2,6,13.7439293745925,74.76389221441627,207.35756786971737,138.31751031553551,0.0,26125.00686997055,10.558663628096758,2.0,10.558663628096758,20.0
2,7,82.72215203582245,5.8303830109069255,200.89358235007546,230.3532607107241,0.0,120408.29917928895,37.23099002363396,2.0,37.23099002363396,20.0
2,8,77.91846978679553,23.639896730102738,179.97706471541568,128.89658975184878,0.0,20999.835815068447,10.104023151143537,2.0,10.104023151143537,20.0
2,9,94.97669818926099,58.757675010139586,202.1452854923777,226.4773109477296,0.0,114616.82076130848,34.962033455782645,2.0,34.962033455782645,20.0
2,10,35.33331839305537,13.462654897617455,209.98443449008252,188.39912601679418,0.0,65817.93031092791,21.515154261602454,2.0,21.515154261602454,20.0
2,11,82.36533377526071,15.755315180092232,179.70138297708576,88.9660901365926,0.0,6902.2225893793475,3.8059328739112863,2.0,3.8059328739112863,20.0
2,12,31.787832768302394,38.31812804108328,200.47828876519463,69.88627585803658,0.0,3334.8156274908897,1.6480089940513298,2.0,1.6480089940513298,20.0
2,13,67.80653822761698,96.06111939847396,217.15497287363874,163.33159085366754,0.0,42902.99532511166,14.350005802943667,2.0,14.350005802943667,20.0
2,14,67.82932343656574,79.9568168031063,186.96213296139427,105.85468693460636,0.0,11692.360624930818,5.63699471853775,2.0,5.63699471853775,20.0
2,15,85.31819335051028,90.82029795606216,233.5202252815233,205.35702074970195,0.0,85463.87975905013,24.863833523619125,2.0,24.863833523619125,20.0
2,16,41.52937286718088,64.37010398923047,198.90844715162837,87.56519646097944,0.0,6548.205992144571,3.6146290500588787,2.0,3.6146290500588787,20.0
2,17,21.36139658730204,27.295467074302582,189.64736299349988,41.308668753423206,0.0,686.6776618956844,0.4733249222528365,2.0,0.4733249222528365,20.0
2,18,29.948823724076966,6.381097906905497,247.6687533700351,27.505762434829578,0.0,201.386459875669,0.1232187413628052,2.0,0.1232187413628052,20.0
2,19,52.5003380393569,98.8748822047255,185.55397427157624,75.98478242808085,0.0,4302.886958974613,2.246741204682422,2.0,2.246741204682422,20.0
2,20,39.7733837087044,65.35001814133952,163.86940373974755,169.49161864516978,0.0,47950.19408191811,22.54950909482398,2.0,22.54950909482398,20.0
